SERIAL,SERIAL2,NEW/REN/MOD/DUP/STORAGE,LIC_PER_NO,CALLSIGN,FORMNO,OWNER,DATEPAID,DATEISS,EFFDATE,EXPDATE,OR#,STNLOC,MAKE,TYPE,CLASS,REMARKS,REMARKS2,REMARKS3,REMARKS4,CMMNPOINT,STPUROKBGY,TOWNCITY,PROVINCE,TOOPERATE,E-LONG,N-LAT,TXFREQ,RXFREQ,TXFREQ2,RXFREQ2,TXFREQ3,RXFREQ3,TXFREQ4,RXFREQ4,TXFREQ5,RXFREQ5,TXFREQ6,RXFREQ6,TXFREQ7,RXFREQ7,TXFREQ8,RXFREQ8,SIMPLEX1,SIMPLEX2,SIMPLEX3,SIMPLEX4,SIMPLEX5,SIMPLEX6,SIMPLEX7,SIMPLEX8,SIMPLEX9,SIMPLEX10,SIMPLEX11,SIMPLEX12,SIMPLEX13,SIMPLEX14,SIMPLEX15,NATURE,HOURS,BW/EMISSION,Dir,ANTHGT,ANTTYPE,ANTDB,AUTHPOWER,FREQRANGE,AMOUNT,LICFEE,INSPFEE,MODFEE,SUF,CP,FF,PPUR,PPOSSES,SURCHARGE,REGFEE,DUP,DOC STAMP TAX,BARNAME,INSPDATE
36001071,E&I / MECH,NEW,P-MM-04302-25,4DDQ-7222c,NRSL-MM-0906-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,351.2875,351.2875,351.3125,356.3125,351.275,356.275,351.275,356.275,351.300,356.300,351.325,356.325,356.775,356.825,357.8875,358.25,358.45,356.7125,356.9125,358.5000,359.4375,359.5125,359.8875,357.8250,355.6500,356.7425,358.1500,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,7440,240,0,184,0,0,0,0,0,0,0,30,/KIM,
36001001,ACI,NEW,P-MM-04289-25,4DDQ-7219b,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001002,ACI,NEW,P-MM-04290-25,4DDQ-7219c,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001003,ACI,NEW,P-MM-04297-25,4DDQ-7221b,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001004,ACI,NEW,P-MM-04291-25,4DDQ-7219d,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001072,E&I / MECH,NEW,P-MM-04298-25,4DDQ-7221c,NRSL-MM-0906-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,351.2875,351.2875,351.3125,356.3125,351.275,356.275,351.275,356.275,351.300,356.300,351.325,356.325,356.775,356.825,357.8875,358.25,358.45,356.7125,356.9125,358.5000,359.4375,359.5125,359.8875,357.8250,355.6500,356.7425,358.1500,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,7440,240,0,184,0,0,0,0,0,0,0,30,/KIM,
36001031,JGC,NEW,P-MM-04304-25,4DDQ-7223a,NRSL-MM-0908-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478380,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,356.7425,358.1500,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,71290,1440,240,0,32,0,0,0,0,0,0,0,30,/KIM,
36001005,ACI,NEW,P-MM-04288-25,4DDQ-7219a,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001006,ACI,NEW,P-MM-04292-25,4DDQ-7220a,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001007,ACI,NEW,P-MM-04293-25,4DDQ-7220b,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001008,ACI,NEW,P-MM-04294-25,4DDQ-7220c,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001009,ACI,NEW,P-MM-04295-25,4DDQ-7220d,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
36001010,ACI,NEW,P-MM-04296-25,4DDQ-7221a,NRSL-MM-0907-25,TAGANITO HPAL NICKEL CORPORATION,08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478379,PORTABLE,ICOM,IC-F62D,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network,"Taganito Special Economic Zone, Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,351.2375,356.2375,351.2625,356.2625,,,,,,,,,,,,,356.775,356.825,357.8875,358.25,358.45,356.7125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CV,H-24,16K0F3E,-ND,,-Rubber Duckie,-Unity,0.005,350 - 400 MHz.,185094,2400,240,0,64,0,0,0,0,0,0,0,30,/KIM,
CG-808-190170,,NEW/REG,FX/FB-MM-00698-25,4GV-46k / 4GH-46k,1227683,"AGATA MINING VENTURES, INC.",08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478384/8630,"Mine Site, Santiago, Agusan del Norte.",CIGNUS,CG-808,FX/FB,-Frequency must be locked to 438.3125 MHz. and frequency sharing basis.,-Subject for inspection at any reasonable date and time.,-Must be operated by at least 2PHN holder.,-Registration/admin fine paid O.R. no. 1478630 dtd 9/29/2025,Within the network of the licensee.,"Mine Site,","Santiago,",Agusan del Norte,a private Portable radio.,"125° - 31' - 44.78""","09° - 17' - 34.40""",438.3125,438.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,11K0F3E,-ND,-60 FT.,-OMNI,-3.0 dB,0.045,400 - 520 MHz,7430,1080,480,0,120,240,180,0,0,0,0,0,30,/KIM,
CG-808-190001,,NEW/REG,FX/FB-MM-00697-25,4GV-46j / 4GH-46j,1227682,"AGATA MINING VENTURES, INC.",08/07/2025,08/07/2025,08/07/2025,08/06/2026,1478384/8630,"Mine Site, Santiago, Agusan del Norte.",CIGNUS,CG-808,FX/FB,-Frequency must be locked to 438.3125 MHz. and frequency sharing basis.,-Subject for inspection at any reasonable date and time.,-Must be operated by at least 2PHN holder.,-Registration/admin fine paid O.R. no. 1478630 dtd 9/29/2025,Within the network of the licensee.,"Mine Site,","Santiago,",Agusan del Norte,a private Portable radio.,"125° - 31' - 44.78""","09° - 17' - 34.40""",438.3125,438.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,11K0F3E,-ND,-60 FT.,-OMNI,-3.0 dB,0.045,400 - 520 MHz,7430,1080,480,0,120,240,180,0,0,0,0,0,30,/KIM,
00101013UL898,,REN,P-MM-03441-24,4DDQ-7020c,1227216,"GREATEST PRAETORIAN GUARD SECURITY AGENCY, INC.",07/31/2025,07/31/2025,08/08/2025,08/07/2026,1374748,PORTABLE,VERSA,HERO,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within the network of the licensee,"Brgy. Quezon,","Surigao City,",Surigao del Norte,a private Portable radio.,,,158.900,158.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,9728,240,240,0,8,0,0,0,0,0,0,0,30,//JJJ,
C0110848,,REN,P-MM-01882-23,4DDQ-6679b,NRSL-MM-0573-23,"NICKELBASE, INC.",08/06/2025,08/06/2025,08/08/2025,08/07/2026,1478368,PORTABLE,KENWOOD,THK20A,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,"Within Claver, Surigao del Norte and nearby vicinities.","Brgy. Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,148.425,148.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,4940,240,240,0,8,0,0,0,0,0,0,0,30,/KIM,
C2210393,,REN,P-MM-01880-23,4DDQ-6678d,NRSL-MM-0573-23,"NICKELBASE, INC.",08/06/2025,08/06/2025,08/08/2025,08/07/2026,1478368,PORTABLE,KENWOOD,THK20A,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,"Within Claver, Surigao del Norte and nearby vicinities.","Brgy. Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,148.425,148.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,4940,240,240,0,8,0,0,0,0,0,0,0,30,/KIM,
C2210567,,REN,P-MM-01883-23,4DDQ-6679c,NRSL-MM-0573-23,"NICKELBASE, INC.",08/06/2025,08/06/2025,08/08/2025,08/07/2026,1478368,PORTABLE,KENWOOD,THK20A,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,"Within Claver, Surigao del Norte and nearby vicinities.","Brgy. Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,148.425,148.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,4940,240,240,0,8,0,0,0,0,0,0,0,30,/KIM,
C2210389,,REN,P-MM-01879-23,4DDQ-6678c,NRSL-MM-0573-23,"NICKELBASE, INC.",08/06/2025,08/06/2025,08/08/2025,08/07/2026,1478368,PORTABLE,KENWOOD,THK20A,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,"Within Claver, Surigao del Norte and nearby vicinities.","Brgy. Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,148.425,148.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,4940,240,240,0,8,0,0,0,0,0,0,0,30,/KIM,
C2210392,,REN,P-MM-01881-23,4DDQ-6679a,NRSL-MM-0573-23,"NICKELBASE, INC.",08/06/2025,08/06/2025,08/08/2025,08/07/2026,1478368,PORTABLE,KENWOOD,THK20A,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,"Within Claver, Surigao del Norte and nearby vicinities.","Brgy. Taganito,","Claver,",Surigao del Norte,a private Portable radio.,,,148.425,148.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,4940,240,240,0,8,0,0,0,0,0,0,0,30,/KIM,
752TTBK760,,REN,P-MM-07233-18,DVM-9958b,NRSL-MM-0079-18,"MINDANAO AGRITRADERS, INC.",07/17/2025,07/17/2025,08/09/2025,08/08/2026,1478281,PORTABLE,MOTOROLA,XIR P3688,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Cabadbaran City and nearby vicinities.,"Soriano,","Cabadbaran City,",Agusan del Norte,a private Portable radio.,,,142.375,142.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,146 - 174 MHz.,4028,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
752TTBK785,,REN,P-MM-07230-18,DVM-9957a,NRSL-MM-0079-18,"MINDANAO AGRITRADERS, INC.",07/17/2025,07/17/2025,08/09/2025,08/08/2026,1478281,PORTABLE,MOTOROLA,XIR P3688,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Cabadbaran City and nearby vicinities.,"Soriano,","Cabadbaran City,",Agusan del Norte,a private Portable radio.,,,142.375,142.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,146 - 174 MHz.,4028,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
752TTBK716,,REN,P-MM-07234-18,DVM-9958a,NRSL-MM-0079-18,"MINDANAO AGRITRADERS, INC.",07/17/2025,07/17/2025,08/09/2025,08/08/2026,1478281,PORTABLE,MOTOROLA,XIR P3688,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Cabadbaran City and nearby vicinities.,"Soriano,","Cabadbaran City,",Agusan del Norte,a private Portable radio.,,,142.375,142.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,146 - 174 MHz.,4028,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
752TTBD637,,REN,P-MM-07232-18,DVM-9958c,NRSL-MM-0079-18,"MINDANAO AGRITRADERS, INC.",07/17/2025,07/17/2025,08/09/2025,08/08/2026,1478281,PORTABLE,MOTOROLA,XIR P3688,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Cabadbaran City and nearby vicinities.,"Soriano,","Cabadbaran City,",Agusan del Norte,a private Portable radio.,,,142.375,142.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,146 - 174 MHz.,4028,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
752TTBK806,,REN,P-MM-07231-18,DVM-9958d,NRSL-MM-0079-18,"MINDANAO AGRITRADERS, INC.",07/17/2025,07/17/2025,08/09/2025,08/08/2026,1478281,PORTABLE,MOTOROLA,XIR P3688,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Cabadbaran City and nearby vicinities.,"Soriano,","Cabadbaran City,",Agusan del Norte,a private Portable radio.,,,142.375,142.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,146 - 174 MHz.,4028,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
50249077,,REN/DUP,P-MM-05298-16,4DDQ-6513a,NRSL-MM-0200-18,PLATINUM GROUP METALS CORPORATION,02/04/2025,02/04/2025,08/11/2024,08/10/2026,1459350,PORTABLE,ICOM,IC-V80,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,"Within Brgy. Cagdianao, Claver, Surigao del Norte and vicinities.","Sitio Kinalablabanan, Brgy. Cagdianao,","Claver,",Surigao del Norte,a private Portable radio.,,,137.700,137.700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,4483.44,240,240,0,8,0,0,0,0,0,0,0,30,//wac,
50249074,,REN/DUP,P-MM-05295-16,4DDQ-6510a,NRSL-MM-0200-18,PLATINUM GROUP METALS CORPORATION,02/04/2025,02/04/2025,08/11/2024,08/10/2026,1459350,PORTABLE,ICOM,IC-V80,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,"Within Brgy. Cagdianao, Claver, Surigao del Norte and vicinities.","Sitio Kinalablabanan, Brgy. Cagdianao,","Claver,",Surigao del Norte,a private Portable radio.,,,137.700,137.700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,4483.44,240,240,0,8,0,0,0,0,0,0,0,30,//wac,
25XT207298,,NEW,P-MM-04368-25,4DDQ-7239a,NRSL-MM-0911-25,EQUI-PARCO CONSTRUCTION COMPANY,08/11/2025,08/11/2025,08/11/2025,08/10/2026,1478394,PORTABLE,CIGNUS,XT-2,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road, Ambago,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.2625,438.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.002,400 - 470 MHz.,8380,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
25XT208117,,NEW,P-MM-04362-25,4DDQ-7237c,NRSL-MM-0911-25,EQUI-PARCO CONSTRUCTION COMPANY,08/11/2025,08/11/2025,08/11/2025,08/10/2026,1478394,PORTABLE,CIGNUS,XT-2,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road, Ambago,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.2625,438.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.002,400 - 470 MHz.,8380,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
25XT207950,,NEW,P-MM-04363-25,4DDQ-7237d,NRSL-MM-0911-25,EQUI-PARCO CONSTRUCTION COMPANY,08/11/2025,08/11/2025,08/11/2025,08/10/2026,1478394,PORTABLE,CIGNUS,XT-2,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road, Ambago,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.2625,438.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.002,400 - 470 MHz.,8380,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
25XT208270,,NEW,P-MM-04364-25,4DDQ-7238a,NRSL-MM-0911-25,EQUI-PARCO CONSTRUCTION COMPANY,08/11/2025,08/11/2025,08/11/2025,08/10/2026,1478394,PORTABLE,CIGNUS,XT-2,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road, Ambago,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.2625,438.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.002,400 - 470 MHz.,8380,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
25XT206454,,NEW,P-MM-04365-25,4DDQ-7238b,NRSL-MM-0911-25,EQUI-PARCO CONSTRUCTION COMPANY,08/11/2025,08/11/2025,08/11/2025,08/10/2026,1478394,PORTABLE,CIGNUS,XT-2,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road, Ambago,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.2625,438.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.002,400 - 470 MHz.,8380,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
25XT207285,,NEW,P-MM-04366-25,4DDQ-7238c,NRSL-MM-0911-25,EQUI-PARCO CONSTRUCTION COMPANY,08/11/2025,08/11/2025,08/11/2025,08/10/2026,1478394,PORTABLE,CIGNUS,XT-2,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road, Ambago,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.2625,438.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.002,400 - 470 MHz.,8380,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
25XT208061,,NEW,P-MM-04367-25,4DDQ-7238d,NRSL-MM-0911-25,EQUI-PARCO CONSTRUCTION COMPANY,08/11/2025,08/11/2025,08/11/2025,08/10/2026,1478394,PORTABLE,CIGNUS,XT-2,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road, Ambago,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.2625,438.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.002,400 - 470 MHz.,8380,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
